pmcid,title,year,model_score,is_rct,filename,status
13297794,Orthodontic Treatment Need and Short-Term Oral Hygiene Assessment in Children Undergoing Different Early Orthodontic Treatments.,2026,1.3062,True,PMC13297794.pdf,cached
13296735,Personalized Music-Embedded Sound Therapy Based on Gating Modulation and Neural Decoupling Reduces Tinnitus Severity.,2026,3.0486,True,PMC13296735.pdf,cached
13274958,"Correction: Rosmagain™ as a Natural Therapeutic for Hair Regrowth and Scalp Health: A Double-Blind, Randomized, Three-Armed, Placebo-Controlled Clinical Trial.",2026,5.3775,True,PMC13274958.pdf,cached
13289017,ElecTrical Impedance TomogRaphy vs dynamic compliANce guided positive end-expiratory pressure Titration during laparoscopic gynaecological surgery (TITRANT): protocol for a multicentre randomised trial.,2026,3.3385,True,PMC13289017.pdf,cached
13289010,Patients' perceptions of physical activity and cardiac rehabilitation after spontaneous coronary artery dissection (SCAD): a focus group study in Sweden.,2026,1.1585,True,PMC13289010.pdf,cached
13310932,"Effects of sevasemten (EDG-5506) on safety, biomarkers, and functional measures in adults with Becker muscular dystrophy: results of a phase 1b, open-label study.",2026,2.6071,True,PMC13310932.pdf,cached
13275558,Impact of modified ERAS protocol implementation on length of stay and complications in elderly hip fracture patients: a before-and-after study.,2026,1.3865,True,PMC13275558.pdf,cached
13316845,Comparative Assessment of Dimensional Accuracy and Fit of Aligners Manufactured by Direct Printing and Thermoforming: An &lt;i&gt;in vitro&lt;/i&gt; Study.,2026,1.8598,True,PMC13316845.pdf,cached
13274052,Trans-tarsal stair-step versus transconjunctival approach in orbito-zygomaticomaxillary fractures: a prospective randomized controlled clinical trial.,2026,4.196,True,PMC13274052.pdf,cached
13318968,Thulium fiber laser versus holmium:YAG laser for ureteroscopic lithotripsy: a single-center retrospective cohort study.,2026,2.2025,True,PMC13318968.pdf,cached
13318749,Sex differences in speed and sub-technique selection in elite sprint cross-country skiers: a time-trial qualification analysis.,2026,1.8383,True,PMC13318749.pdf,cached
13318989,"Effects of integrating a structured design thinking strategy into generative AI-supported design learning on students' design achievement, creative self-efficacy, and problem-solving skills.",2026,1.8661,True,PMC13318989.pdf,cached
13318770,"Comprehensive nursing in adenomyosis: a retrospective analysis of postoperative recovery, psychological status, and daily living ability.",2026,2.0437,True,PMC13318770.pdf,cached
13319093,"The impact of a three-dimensional interconnected continuity of care intervention on self-care capacity, negative emotional states, and quality of life in patients with ostomies.",2026,2.5472,True,PMC13319093.pdf,cached
13319613,Respiratory modulation of neurophysiology and symptoms in athletes with sports-related concussion: a randomized crossover trial.,2026,3.667,True,PMC13319613.pdf,cached
13319056,The application of collaborative nursing model improve the postoperative pulmonary rehabilitation in patients with lung carcinoma: a retrospective study of 345 cases.,2026,1.397,True,PMC13319056.pdf,cached
13318245,"Plyometrics with reactive agility or isometrics: divergent effects on change-of-direction ability, sprint, and strength adaptations in adolescent female handball players.",2026,2.5614,True,PMC13318245.pdf,cached
13316082,The effect of growth hormone-releasing hormone on cognition and brain connectivity in adults with cognition ranging from normal to mild cognitive impairment.,2026,3.0039,True,PMC13316082.pdf,cached
13301032,"Effects of a 6-Week Hip and Ankle Mobility-Based Rehabilitation Program on Clinical, Neuromuscular, and Functional Outcomes in Male Collegiate Athletes with Patellofemoral Pain: A Randomized Controlled Trial.",2026,4.6546,True,PMC13301032.pdf,cached
13298228,The Impact of an 8-Week Deliberate Practice Intervention on Coincidence Anticipation Timing and Long-Term Retention in Youth Female Volleyball Players.,2026,2.5995,True,PMC13298228.pdf,cached
13295344,Characterization of the Oral Microbiome and Anticipated Functional Profiles of Companion Animals in Private and Cohabiting Environments: A Pilot Study.,2026,1.2947,True,PMC13295344.pdf,cached
13302803,Efficacy of Oral Vitamin K2 Supplementation in Experimental Knee Osteoarthritis.,2026,3.3112,True,PMC13302803.pdf,cached
13297808,Effects of a Digital Parent-Child Single-Session Growth Mindset Intervention on Adolescent Depression and Anxiety Symptoms: A Three-Arm Waitlist Randomized Controlled Trial.,2026,6.0048,True,PMC13297808.pdf,cached
13284883,Efficacy and safety of radiotherapy combined with chemoimmunotherapy versus chemoimmunotherapy alone as first-line treatment for metachronous oligorecurrent esophageal squamous cell carcinoma.,2026,1.4513,True,PMC13284883.pdf,cached
13277191,Development of a digitalised complex intervention to promote activity of older people in rural areas: study protocol of a feasibility study.,2026,2.5745,True,PMC13277191.pdf,cached
13288698,"Effect of systemic counselling on anxiety and childbirth self-efficacy among first-time mothers: a randomised controlled trial protocol in prenatal healthcare centres of Babol, Iran.",2026,5.0976,True,PMC13288698.pdf,cached
13289305,Developing low-carbon salbutamol MDI: assessment of relative bioavailability and pharmacodynamic relative potency of salbutamol MDI with propellant HFA-152a.,2026,1.1945,True,PMC13289305.pdf,cached
13274912,The Feasibility of an App-Based Worksite Health Promotion Program to Improve Mental Well-Being and Work-Related Vitality in University Hospital Workers: Process and Preliminary Effect Evaluation Study.,2026,1.3682,True,PMC13274912.pdf,cached
13282731,Who may benefit from robot-assisted gait training with an exoskeleton in subacute stroke patients? A prespecified analysis.,2026,1.8143,True,PMC13282731.pdf,cached
13320731,Good nights sleep program: design and preliminary findings from a randomized clinical trial to improve child and parent sleep in low-income families.,2026,3.7638,True,PMC13320731.pdf,cached
13319063,Short-term effects of exercise therapy on pulmonary function and exercise tolerance in patients with mild to moderate adolescent idiopathic scoliosis: a meta-analysis of randomized controlled trial.,2026,1.9238,True,PMC13319063.pdf,cached
13318575,Effect and mechanism of repetitive transcranial magnetic stimulation of angular gyrus on patients with consciousness disorder.,2026,3.3916,True,PMC13318575.pdf,cached
13318689,Effects of high-intensity interval training on body morphology and mental health in obese female college students.,2026,3.3825,True,PMC13318689.pdf,cached
13305316,Combined Aerobic and Resistance Training Improves Metabolic Health and Is Associated with Arginine and Histidine Metabolic Changes During the Transition from Metabolically Unhealthy to Metabolically Healthy Obesity in Young Adults.,2026,2.1586,True,PMC13305316.pdf,cached
13295546,"Effects of Compound Probiotics on Production Performance, Apparent Digestion Rate of Nutrients and Serum Index of Pigs at Different Stages.",2026,3.3139,True,PMC13295546.pdf,cached
13295425,"Effects of Replacing Oat Hay with Peanut Hull Depolymerization Product on Growth Performance, Serum Biochemical Parameters, and Rumen Fermentation in Holstein Dairy Bulls.",2026,1.7173,True,PMC13295425.pdf,cached
13304223,Effects of Sodium-Glucose Cotransporter-2 Inhibitors on Anemia in Patients with Chronic Kidney Disease: A Pre-Post Observational Analysis.,2026,1.5006,True,PMC13304223.pdf,cached
13283383,Safety and Effectiveness of Iota-Carrageenan Eye Drops for the Treatment of Dry Eye Disease.,2026,1.7377,True,PMC13283383.pdf,cached
13276356,Effects of restricted compared to free arms motion during standing and walking at height in healthy adolescents.,2026,1.3203,True,PMC13276356.pdf,cached
13275963,Efficacy of imagery rehearsal therapy in the treatment of traumatic nightmares in youth with complex post-traumatic stress disorder.,2026,2.1146,True,PMC13275963.pdf,cached
13276252,Evaluation of the alkaline water effect on the salivary bacteria of children: preliminary randomized trial.,2026,4.3483,True,PMC13276252.pdf,cached
13289078,Cognitive-behavioural therapy for insomnia in adults to decrease cannabis use: study protocol for a randomised controlled trial in a community sample of adults with frequent cannabis use.,2026,3.0412,True,PMC13289078.pdf,cached
13289224,"Phase Ib, multicentre, open-label, dose-escalation study to evaluate the safety, tolerability, pharmacokinetics and pharmacodynamics of subcutaneously administered mosunetuzumab in participants with systemic lupus erythematosus.",2026,1.8476,True,PMC13289224.pdf,cached
13274965,Dovramilast for Erythema Nodosum Leprosum in Patients With Leprosy in Nepal: Protocol for a Phase 2 Open-Label Pilot Study.,2026,2.1287,True,PMC13274965.pdf,cached
13274875,REPROGRAM: REsilience PROmotion with GeRoprotectors: AssessMent of biological effect: Rationale and protocol for a trial of biological effect.,2026,3.417,True,PMC13274875.pdf,cached
13274874,Correction: A treadmill training program in a gamified virtual reality environment combined with transcranial direct current stimulation in Parkinson's Disease: Study protocol for a randomized controlled trial.,2026,4.7911,True,PMC13274874.pdf,cached
13274880,A randomized controlled trial of N-acetylcysteine in the treatment of early-onset preeclampsia: Study Protocol.,2026,4.7304,True,PMC13274880.pdf,cached
13318609,Prognostic impact of low BMI on outcomes following definitive radiotherapy for esophageal squamous cell carcinoma.,2026,1.2991,True,PMC13318609.pdf,cached
13319074,Early biopsychological changes during masculinizing gender-affirming hormone therapy in AFAB transgender individuals: a 4-month prospective study.,2026,1.7522,True,PMC13319074.pdf,cached
13319014,The impact of the 5A nursing model on pain in patients with postherpetic neuralgia: a randomized controlled trial.,2026,3.7561,True,PMC13319014.pdf,cached
13319031,Integrating physical activity into the workplace: opportunities for enhancing employee health.,2026,2.16,True,PMC13319031.pdf,cached
13318618,Dulaglutide versus empagliflozin as add-on therapy to metformin and sulfonylurea in type 2 diabetes: a randomized pilot study with exploratory metabolomic and microbiome analyses.,2026,4.2941,True,PMC13318618.pdf,cached
13318891,Implementation of Teach-Back method based on KWL strategy: a randomized controlled trial in medical caregiver retraining.,2026,3.6745,True,PMC13318891.pdf,cached
13318959,Ultrasound-guided double-lumen tube size selection improves intubation success and postoperative airway outcomes in thoracic surgery: a randomized controlled study.,2026,3.6373,True,PMC13318959.pdf,cached
13311798,Reverse Aqua Pump Negative Pressure Wound Therapy: A Noninferiority Randomized Controlled Trial of Effectiveness and Affordability in Optimizing the Inflammatory and Proliferative Phases of Wound Healing in Developing Countries.,2026,3.5456,True,PMC13311798.pdf,cached
13293744,Tissue-engineered approach using autologous fibroblast-seeded volume-stable collagen matrix for managing gingival recession- A randomized controlled clinical trial.,2026,2.7713,True,PMC13293744.pdf,cached
13305566,Effects of Modest Carbohydrate-Energy Supplementation on Resistance Training Adaptations in Trained Men: A Crossover Trial.,2026,4.2193,True,PMC13305566.pdf,cached
13286814,Endoscopic Lung Volume Reduction with Valves Improves Cardiovascular Adaptability and 6-MWT Performance in Severely Limited COPD Patients.,2026,2.132,True,PMC13286814.pdf,cached
13284429,"Feasibility, acceptability and potential effects of internet-based cognitive behavioural therapy for prolonged grief.",2026,2.6576,True,PMC13284429.pdf,cached
13315343,Effects of compound probiotics on intestinal and liver injury in Lohmann Pink chickens challenged by lipopolysaccharide.,2026,1.7625,True,PMC13315343.pdf,cached
13274548,Phase 3 PERSPECTIVE study: Ibrutinib with rituximab for initial treatment of patients with follicular lymphoma.,2026,3.3821,True,PMC13274548.pdf,cached
13288989,HydrOcortisone and fludRocortisoNe for critical ILLness-related corticosteroid insufficiency (HORNbILL): study protocol for a multicentre randomised placebo-controlled trial.,2026,4.6912,True,PMC13288989.pdf,cached
